DBN,Name,schoolyear,frl_percent,total_enrollment,ell_percent,sped_percent,grade1,grade2,grade3,grade4,grade5,grade6,grade7,grade8,grade9,grade10,grade11,grade12,asian_num,asian_per,black_num,black_per,hispanic_num,hispanic_per,white_num,white_per,male_num,male_per,female_num,female_per
26Q495,BAYSIDE HIGH SCHOOL,20112012,52.4,3308,5.7,10.6,NA,NA,NA,NA,NA,NA,NA,NA,746,921,786,855,1494,45.2,419,12.7,737,22.3,647,19.6,1633,49.4,1675,50.6
26Q566,QUEENS HIGH SCHOOL OF TEACHING,20102011,50.9,1230,2.3,14.8,NA,NA,NA,NA,NA,NA,NA,NA,375,330,255,270,292,23.7,579,47.1,193,15.7,158,12.8,555,45.1,675,54.9
26Q566,QUEENS HIGH SCHOOL OF TEACHING,20112012,39.5,1196,2.5,13.9,NA,NA,NA,NA,NA,NA,NA,NA,344,322,279,251,285,23.8,554,46.3,201,16.8,147,12.3,548,45.8,648,54.2
27Q042,PS 042 R VERNAM,20102011,81.6,649,3.7,19.4,65,87,78,78,76,49,75,68,NA,NA,NA,NA,11,1.7,493,76,125,19.3,9,1.4,362,55.8,287,44.2
27Q042,PS 042 R VERNAM,20112012,80.7,593,3.2,19.6,64,58,83,71,62,63,48,76,NA,NA,NA,NA,12,2,455,76.7,104,17.5,10,1.7,325,54.8,268,45.2
27Q043,PS 043,20102011,90.6,1236,10.2,15.3,145,113,140,114,136,121,137,122,NA,NA,NA,NA,29,2.3,779,63,369,29.9,26,2.1,636,51.5,600,48.5
27Q043,PS 043,20112012,79.6,1246,10.4,15.1,144,135,119,139,115,141,112,121,NA,NA,NA,NA,28,2.2,823,66.1,344,27.6,28,2.2,630,50.6,616,49.4
27Q045,PS 045 CLARENCE WITHERSPOON,20102011,82.7,452,5.8,11.1,65,61,81,64,71,46,NA,NA,NA,NA,NA,NA,26,5.8,367,81.2,49,10.8,7,1.5,250,55.3,202,44.7
27Q045,PS 045 CLARENCE WITHERSPOON,20112012,74.9,427,5.2,11.2,52,61,48,71,68,60,NA,NA,NA,NA,NA,NA,25,5.9,333,78,53,12.4,10,2.3,230,53.9,197,46.1
27Q047,PS 047 CHRIS GALAS,20102011,48.9,246,1.2,18.7,27,23,37,21,27,15,24,20,NA,NA,NA,NA,6,2.4,12,4.9,23,9.3,204,82.9,115,46.7,131,53.3
27Q047,PS 047 CHRIS GALAS,20112012,33.8,256,0.8,17.6,25,28,25,39,21,19,15,24,NA,NA,NA,NA,7,2.7,6,2.3,20,7.8,221,86.3,118,46.1,138,53.9
27Q051,PS 051,20102011,83.2,278,23.4,6.5,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,49.6,11,4,103,37.1,23,8.3,138,49.6,140,50.4
27Q051,PS 051,20112012,69.8,285,20.4,6.7,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,37.5,15,5.3,125,43.9,31,10.9,148,51.9,137,48.1
27Q053,I S 053 BRIAN PICCOLO,20102011,88.1,500,11.6,26,NA,NA,NA,NA,NA,108,147,245,NA,NA,NA,NA,6,1.2,323,64.6,164,32.8,7,1.4,264,52.8,236,47.2
27Q053,I S 053 BRIAN PICCOLO,20112012,82.9,449,11.4,23.8,NA,NA,NA,NA,NA,150,144,155,NA,NA,NA,NA,1,0.2,285,63.5,157,35,5,1.1,238,53,211,47
27Q056,PS 056 HARRY EICHLER,20102011,77.3,450,16.9,17.1,NA,103,104,126,117,NA,NA,NA,NA,NA,NA,NA,207,46,33,7.3,152,33.8,52,11.6,242,53.8,208,46.2
27Q056,PS 056 HARRY EICHLER,20112012,63.3,438,13,15.3,NA,106,106,99,127,NA,NA,NA,NA,NA,NA,NA,208,47.5,27,6.2,154,35.2,43,9.8,238,54.3,200,45.7
27Q060,PS 060 WOODHAVEN,20102011,80.5,1207,15,10.9,212,205,168,184,190,NA,NA,NA,NA,NA,NA,NA,192,15.9,86,7.1,849,70.3,67,5.6,617,51.1,590,48.9
27Q060,PS 060 WOODHAVEN,20112012,74.9,1242,13,10.8,167,207,200,176,198,NA,NA,NA,NA,NA,NA,NA,197,15.9,72,5.8,887,71.4,64,5.2,608,49,634,51
27Q062,PS 062 CHESTER PARK,20102011,85.8,996,13.5,4.7,168,159,162,160,183,NA,NA,NA,NA,NA,NA,NA,646,64.9,59,5.9,277,27.8,11,1.1,492,49.4,504,50.6
27Q062,PS 062 CHESTER PARK,20112012,67.6,947,15.5,4.4,159,171,144,163,154,NA,NA,NA,NA,NA,NA,NA,636,67.2,48,5.1,247,26.1,9,1,463,48.9,484,51.1
27Q063,PS 063 OLD SOUTH,20102011,79.6,1309,13.1,13.4,188,202,224,234,233,NA,NA,NA,NA,NA,NA,NA,410,31.3,95,7.3,690,52.7,108,8.3,682,52.1,627,47.9
27Q063,PS 063 OLD SOUTH,20112012,69.4,1341,13.3,13.9,242,201,209,231,241,NA,NA,NA,NA,NA,NA,NA,411,30.6,84,6.3,731,54.5,99,7.4,704,52.5,637,47.5
27Q064,PS 064 JOSEPH P. ADDABBO,20102011,86.2,647,25.5,7,107,92,118,113,121,NA,NA,NA,NA,NA,NA,NA,338,52.2,45,7,251,38.8,12,1.9,329,50.9,318,49.1
27Q064,PS 064 JOSEPH P. ADDABBO,20112012,69.6,661,21.6,5.7,114,112,95,121,119,NA,NA,NA,NA,NA,NA,NA,346,52.3,41,6.2,259,39.2,8,1.2,332,50.2,329,49.8
27Q065,PS 65,20102011,81.3,510,8.8,15.3,89,79,87,95,89,NA,NA,NA,NA,NA,NA,NA,197,38.6,47,9.2,226,44.3,24,4.7,274,53.7,236,46.3
27Q065,PS 65,20112012,67.4,489,7.4,17.2,75,88,84,86,88,NA,NA,NA,NA,NA,NA,NA,198,40.5,40,8.2,217,44.4,20,4.1,255,52.1,234,47.9
27Q066,PS 066 JACQUELINE KENNEDY ONASSIS,20102011,91.3,488,26.8,15.2,81,69,81,85,73,NA,NA,NA,NA,NA,NA,NA,69,14.1,39,8,331,67.8,44,9,238,48.8,250,51.2
27Q066,PS 066 JACQUELINE KENNEDY ONASSIS,20112012,74.5,523,22.9,13.4,88,84,76,81,84,NA,NA,NA,NA,NA,NA,NA,88,16.8,41,7.8,345,66,41,7.8,259,49.5,264,50.5
27Q090,PS 090 HORACE MANN,20102011,85.6,876,21.6,14.8,125,149,140,135,146,NA,NA,NA,NA,NA,NA,NA,253,28.9,82,9.4,494,56.4,38,4.3,457,52.2,419,47.8
27Q090,PS 090 HORACE MANN,20112012,66.6,878,21.6,15.5,146,126,150,136,128,NA,NA,NA,NA,NA,NA,NA,280,31.9,72,8.2,486,55.4,40,4.6,443,50.5,435,49.5
27Q096,PS 096,20102011,91.6,340,8.8,9.1,54,54,35,56,27,31,NA,NA,NA,NA,NA,NA,127,37.4,112,32.9,70,20.6,12,3.5,168,49.4,172,50.6
27Q096,PS 096,20112012,68.9,339,11.8,8.6,44,52,60,36,56,29,NA,NA,NA,NA,NA,NA,120,35.4,112,33,62,18.3,12,3.5,168,49.6,171,50.4
27Q097,PS 097 FOREST PARK,20102011,88.6,731,19.8,13.5,122,119,115,126,127,NA,NA,NA,NA,NA,NA,NA,147,20.1,34,4.7,524,71.7,23,3.1,388,53.1,343,46.9
27Q097,PS 097 FOREST PARK,20112012,80.9,721,17.2,11.5,111,121,111,112,124,NA,NA,NA,NA,NA,NA,NA,127,17.6,32,4.4,514,71.3,29,4,378,52.4,343,47.6
27Q100,PS 100 GLEN MORRIS,20102011,95.3,1004,9.1,12.9,166,185,159,166,158,NA,NA,NA,NA,NA,NA,NA,623,62.1,92,9.2,253,25.2,34,3.4,559,55.7,445,44.3
27Q100,PS 100 GLEN MORRIS,20112012,85.6,989,8.3,14.3,165,164,170,153,166,NA,NA,NA,NA,NA,NA,NA,619,62.6,101,10.2,220,22.2,40,4,562,56.8,427,43.2
27Q104,PS 104 THE BAYS WATER,20102011,87.3,659,7.1,14.1,86,101,98,99,92,33,NA,NA,NA,NA,NA,NA,23,3.5,445,67.5,175,26.6,16,2.4,342,51.9,317,48.1
27Q104,PS 104 THE BAYS WATER,20112012,79.8,636,7.2,16.8,105,90,100,100,103,NA,NA,NA,NA,NA,NA,NA,29,4.6,414,65.1,177,27.8,14,2.2,334,52.5,302,47.5
27Q105,PS 105 THE BAY SCHOOL,20102011,92.3,944,7.4,12.5,95,91,126,104,105,89,104,97,NA,NA,NA,NA,23,2.4,599,63.5,302,32,16,1.7,480,50.8,464,49.2
27Q105,PS 105 THE BAY SCHOOL,20112012,79.5,910,6.7,14.1,104,91,95,107,95,102,89,107,NA,NA,NA,NA,20,2.2,558,61.3,294,32.3,34,3.7,461,50.7,449,49.3
27Q106,PS 106,20102011,93.9,350,6,16.9,43,57,69,54,67,NA,NA,NA,NA,NA,NA,NA,16,4.6,258,73.7,59,16.9,16,4.6,189,54,161,46
27Q106,PS 106,20112012,97.6,315,5.4,18.1,48,47,36,66,51,NA,NA,NA,NA,NA,NA,NA,16,5.1,219,69.5,68,21.6,12,3.8,162,51.4,153,48.6
27Q108,PS 108 CAPT. VINCENT G. FOWLER,20102011,79.9,1369,5.9,7.3,227,213,220,207,213,NA,NA,NA,NA,NA,NA,NA,858,62.7,80,5.8,385,28.1,46,3.4,681,49.7,688,50.3
27Q108,PS 108 CAPT. VINCENT G. FOWLER,20112012,73.1,1406,4.7,8.5,231,212,214,223,213,NA,NA,NA,NA,NA,NA,NA,871,61.9,100,7.1,383,27.2,48,3.4,685,48.7,721,51.3
27Q114,PS 114 BELLE HARBOR,20102011,17.6,810,1.6,17.2,86,144,137,105,103,45,27,44,NA,NA,NA,NA,13,1.6,22,2.7,46,5.7,726,89.6,435,53.7,375,46.3
27Q114,PS 114 BELLE HARBOR,20112012,13,779,1.5,14,114,79,146,131,103,37,45,26,NA,NA,NA,NA,11,1.4,15,1.9,44,5.6,705,90.5,399,51.2,380,48.8
27Q123,PS 123,20102011,81.1,703,5,15.5,114,106,109,102,93,NA,NA,NA,NA,NA,NA,NA,101,14.4,461,65.6,117,16.6,22,3.1,345,49.1,358,50.9
27Q123,PS 123,20112012,82,681,4.8,15.4,120,106,107,105,90,NA,NA,NA,NA,NA,NA,NA,99,14.5,427,62.7,126,18.5,17,2.5,340,49.9,341,50.1
27Q124,PS 124 OSMOND A CHURCH,20102011,85.2,1216,2.5,6.5,134,135,168,170,147,129,125,103,NA,NA,NA,NA,515,42.4,385,31.7,285,23.4,27,2.2,576,47.4,640,52.6
27Q124,PS 124 OSMOND A CHURCH,20112012,70.9,1226,2.1,8.3,109,129,136,162,177,140,125,120,NA,NA,NA,NA,538,43.9,375,30.6,273,22.3,31,2.5,603,49.2,623,50.8
27Q137,MS 137 AMERICA'S SCHL OF HEROES,20102011,88.5,1977,7.8,10.9,NA,NA,NA,NA,NA,587,706,684,NA,NA,NA,NA,1088,55,150,7.6,674,34.1,42,2.1,1065,53.9,912,46.1
27Q137,MS 137 AMERICA'S SCHL OF HEROES,20112012,71.6,1998,7.1,10.1,NA,NA,NA,NA,NA,650,644,704,NA,NA,NA,NA,1136,56.9,147,7.4,644,32.2,37,1.9,1063,53.2,935,46.8
27Q146,PS 146 HOWARD BEACH,20102011,55,723,3.3,21.6,86,64,96,82,90,75,71,45,NA,NA,NA,NA,20,2.8,26,3.6,214,29.6,455,62.9,395,54.6,328,45.4
27Q146,PS 146 HOWARD BEACH,20112012,44.5,729,2.3,22.4,76,83,62,90,80,83,68,70,NA,NA,NA,NA,17,2.3,26,3.6,210,28.8,470,64.5,384,52.7,345,47.3
27Q155,PS 155,20102011,93.5,618,7.9,11.2,109,92,93,85,75,NA,NA,NA,NA,NA,NA,NA,230,37.2,219,35.4,137,22.2,14,2.3,322,52.1,296,47.9
27Q155,PS 155,20112012,89.7,579,6,7.9,98,102,83,78,78,NA,NA,NA,NA,NA,NA,NA,224,38.7,187,32.3,117,20.2,11,1.9,286,49.4,293,50.6
27Q183,PS 183 DR. RICHARD R. GREEN,20102011,93.2,637,5.2,17.9,67,91,58,75,58,66,64,64,NA,NA,NA,NA,26,4.1,385,60.4,185,29,32,5,318,49.9,319,50.1
27Q183,PS 183 DR. RICHARD R. GREEN,20112012,84,635,3.9,18.6,73,68,83,56,74,53,69,61,NA,NA,NA,NA,21,3.3,355,55.9,198,31.2,40,6.3,313,49.3,322,50.7
27Q197,PS 197 THE OCEAN SCHOOL,20102011,99.6,540,11.7,18.5,68,87,66,79,77,67,NA,NA,NA,NA,NA,NA,17,3.1,297,55,213,39.4,8,1.5,290,53.7,250,46.3
27Q197,PS 197 THE OCEAN SCHOOL,20112012,97.3,513,11.9,18.1,94,78,93,67,72,NA,NA,NA,NA,NA,NA,NA,16,3.1,279,54.4,194,37.8,16,3.1,274,53.4,239,46.6
27Q202,JHS 202 ROBERT H GODDARD,20102011,76.5,1109,7.7,13.6,NA,NA,NA,NA,NA,326,395,388,NA,NA,NA,NA,378,34.1,112,10.1,509,45.9,101,9.1,558,50.3,551,49.7
27Q202,JHS 202 ROBERT H GODDARD,20112012,67.1,1111,8.6,13.4,NA,NA,NA,NA,NA,344,362,405,NA,NA,NA,NA,387,34.8,100,9,519,46.7,88,7.9,560,50.4,551,49.6
27Q207,PS 207 ROCKWOOD PARK,20102011,40.6,799,0.6,18.9,114,93,78,85,71,77,67,64,NA,NA,NA,NA,21,2.6,11,1.4,158,19.8,583,73,404,50.6,395,49.4
27Q207,PS 207 ROCKWOOD PARK,20112012,29.1,801,0.4,19.4,90,109,93,83,84,75,81,68,NA,NA,NA,NA,24,3,8,1,154,19.2,592,73.9,397,49.6,404,50.4
27Q210,JHS 210 ELIZABETH BLACKWELL,20102011,83.1,2064,14.4,13.4,NA,NA,NA,NA,NA,685,700,679,NA,NA,NA,NA,585,28.3,145,7,1243,60.2,90,4.4,1022,49.5,1042,50.5
27Q210,JHS 210 ELIZABETH BLACKWELL,20112012,76,2071,14,13.8,NA,NA,NA,NA,NA,635,703,733,NA,NA,NA,NA,600,29,143,6.9,1236,59.7,85,4.1,1071,51.7,1000,48.3
27Q215,PS 215 LUCRETIA MOTT,20102011,95.9,654,17.6,18.3,109,109,112,107,83,NA,NA,NA,NA,NA,NA,NA,7,1.1,298,45.6,338,51.7,10,1.5,325,49.7,329,50.3
27Q215,PS 215 LUCRETIA MOTT,20112012,89.6,680,19.4,16.6,99,101,120,114,98,NA,NA,NA,NA,NA,NA,NA,7,1,304,44.7,352,51.8,15,2.2,329,48.4,351,51.6
27Q223,PS 223 LYNDON B JOHNSON,20102011,87.1,708,3.8,11.4,92,120,113,134,96,NA,NA,NA,NA,NA,NA,NA,69,9.7,515,72.7,100,14.1,7,1,358,50.6,350,49.4
27Q223,PS 223 LYNDON B JOHNSON,20112012,79.6,723,4.3,8.7,124,101,108,105,128,NA,NA,NA,NA,NA,NA,NA,63,8.7,527,72.9,107,14.8,6,0.8,356,49.2,367,50.8
27Q225,PS 225 SEASIDE,20102011,93.1,99,8.1,15.2,NA,NA,NA,NA,49,NA,NA,50,NA,NA,NA,NA,1,1,40,40.4,47,47.5,10,10.1,52,52.5,47,47.5
27Q226,JHS 226 VIRGIL I GRISSOM,20102011,73.2,1459,4.9,18.6,NA,NA,NA,NA,NA,415,521,523,NA,NA,NA,NA,465,31.9,597,40.9,361,24.7,15,1,756,51.8,703,48.2
27Q226,JHS 226 VIRGIL I GRISSOM,20112012,68.9,1328,6,18.1,NA,NA,NA,NA,NA,342,485,501,NA,NA,NA,NA,410,30.9,545,41,291,21.9,9,0.7,696,52.4,632,47.6
27Q232,PS 232 LINDENWOOD,20102011,57.9,1010,4.7,13.5,137,146,115,116,109,93,94,77,NA,NA,NA,NA,134,13.3,84,8.3,381,37.7,405,40.1,525,52,485,48
27Q232,PS 232 LINDENWOOD,20112012,41.4,1063,4.3,12.2,138,137,145,114,124,91,90,90,NA,NA,NA,NA,141,13.3,100,9.4,398,37.4,418,39.3,540,50.8,523,49.2
27Q253,PS 253,20102011,95.8,523,19.7,13,72,89,75,80,109,NA,NA,NA,NA,NA,NA,NA,10,1.9,257,49.1,231,44.2,17,3.3,265,50.7,258,49.3
27Q253,PS 253,20112012,96.7,491,18.7,13,75,76,93,63,84,NA,NA,NA,NA,NA,NA,NA,7,1.4,231,47,228,46.4,18,3.7,238,48.5,253,51.5
27Q254,PS 254,20102011,92.3,635,13.5,13.9,97,100,95,120,96,NA,NA,NA,NA,NA,NA,NA,97,15.3,41,6.5,440,69.3,52,8.2,353,55.6,282,44.4
27Q254,PS 254,20112012,80,650,10.3,13.5,99,97,114,95,115,NA,NA,NA,NA,NA,NA,NA,84,12.9,44,6.8,466,71.7,51,7.8,360,55.4,290,44.6
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,20102011,81.3,410,3.4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,123,104,105,78,16,3.9,302,73.7,86,21,3,0.7,208,50.7,202,49.3
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,20112012,57.1,445,4,13.9,NA,NA,NA,NA,NA,NA,NA,NA,136,119,115,75,17,3.8,298,67,120,27,6,1.3,234,52.6,211,47.4
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,20102011,78.6,617,1.3,10.7,NA,NA,NA,NA,NA,72,76,77,104,99,92,97,38,6.2,335,54.3,177,28.7,61,9.9,307,49.8,310,50.2
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,20112012,58,636,1.3,10.5,NA,NA,NA,NA,NA,65,88,74,121,107,94,87,36,5.7,351,55.2,175,27.5,71,11.2,325,51.1,311,48.9
27Q273,P.S. 273,20102011,60,100,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,20,20,55,55,9,9,45,45,55,55
27Q319,VILLAGE ACADEMY,20102011,93.2,163,10.4,27,NA,NA,NA,NA,NA,73,90,NA,NA,NA,NA,NA,4,2.5,115,70.6,42,25.8,1,0.6,87,53.4,76,46.6
27Q273,P.S. 273,20112012,78.6,134,17.9,9.7,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,14.9,18,13.4,89,66.4,6,4.5,69,51.5,65,48.5
27Q282,KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,20102011,89.7,257,3.1,6.2,NA,NA,NA,NA,NA,84,86,87,NA,NA,NA,NA,4,1.6,172,66.9,67,26.1,10,3.9,117,45.5,140,54.5
27Q282,KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,20112012,69.3,264,4.9,6.4,NA,NA,NA,NA,NA,87,96,81,NA,NA,NA,NA,8,3,174,65.9,72,27.3,7,2.7,126,47.7,138,52.3
27Q302,QUEENS HIGH SCHOOL FOR INFORMATION RESEARCH,20102011,84.5,242,11.6,12,NA,NA,NA,NA,NA,NA,NA,NA,89,86,67,NA,10,4.1,149,61.6,62,25.6,11,4.5,142,58.7,100,41.3
27Q302,QUEENS HIGH SCHOOL FOR INFORMATION RESEARCH,20112012,75.7,310,10.6,16.1,NA,NA,NA,NA,NA,NA,NA,NA,88,79,75,68,13,4.2,187,60.3,93,30,14,4.5,169,54.5,141,45.5
27Q306,NEW YORK CITY ACADEMY FOR DISCOVERY,20102011,83.6,321,16.5,11.2,81,85,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,14.6,22,6.9,229,71.3,16,5,169,52.6,152,47.4
27Q306,NEW YORK CITY ACADEMY FOR DISCOVERY,20112012,76.1,358,14,12.6,84,82,72,31,NA,NA,NA,NA,NA,NA,NA,NA,55,15.4,21,5.9,244,68.2,27,7.5,182,50.8,176,49.2
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION A,20102011,72.1,436,5,15.8,NA,NA,NA,NA,NA,NA,NA,NA,160,143,133,NA,110,25.2,30,6.9,190,43.6,101,23.2,207,47.5,229,52.5
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION A,20112012,66.4,578,3.6,15.9,NA,NA,NA,NA,NA,NA,NA,NA,170,156,138,114,155,26.8,44,7.6,246,42.6,126,21.8,278,48.1,300,51.9
27Q309,ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD S,20102011,77.9,386,8.5,14.2,NA,NA,NA,NA,NA,41,56,75,114,66,34,NA,41,10.6,211,54.7,117,30.3,16,4.1,154,39.9,232,60.1
27Q309,ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD S,20112012,64.2,527,10.6,14,NA,NA,NA,NA,NA,85,65,42,139,104,54,38,48,9.1,277,52.6,180,34.2,17,3.2,231,43.8,296,56.2
27Q317,WATERSIDE CHILDREN'S STUDIO SCHOOL,20102011,90.6,354,7.3,14.7,79,60,43,62,NA,NA,NA,NA,NA,NA,NA,NA,8,2.3,132,37.3,147,41.5,62,17.5,176,49.7,178,50.3
27Q317,WATERSIDE CHILDREN'S STUDIO SCHOOL,20112012,80.3,423,9.2,15.4,61,69,55,45,66,NA,NA,NA,NA,NA,NA,NA,15,3.5,135,31.9,184,43.5,83,19.6,204,48.2,219,51.8
27Q318,WATERSIDE SCHOOL FOR LEADERSHIP,20102011,100,133,10.5,25.6,NA,NA,NA,NA,NA,64,69,NA,NA,NA,NA,NA,4,3,67,50.4,39,29.3,21,15.8,74,55.6,59,44.4
27Q318,WATERSIDE SCHOOL FOR LEADERSHIP,20112012,78.9,201,9,21.9,NA,NA,NA,NA,NA,68,61,72,NA,NA,NA,NA,4,2,104,51.7,65,32.3,24,11.9,117,58.2,84,41.8
27Q319,VILLAGE ACADEMY,20112012,87.8,275,14.5,24,NA,NA,NA,NA,NA,93,88,94,NA,NA,NA,NA,3,1.1,219,79.6,47,17.1,5,1.8,148,53.8,127,46.2
27Q323,THE SCHOLARS ACADEMY,20102011,45.6,970,NA,0.7,NA,NA,NA,NA,NA,192,190,186,111,103,88,100,194,20,194,20,129,13.3,440,45.4,422,43.5,548,56.5
27Q323,THE SCHOLARS ACADEMY,20112012,35.9,1062,0,1,NA,NA,NA,NA,NA,255,194,193,122,110,100,88,234,22,204,19.2,169,15.9,442,41.6,466,43.9,596,56.1
27Q324,ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUST,20102011,60,87,10.3,8,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,2,2.3,36,41.4,30,34.5,17,19.5,57,65.5,30,34.5
27Q324,ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUST,20112012,74.4,203,7.9,18.7,NA,NA,NA,NA,NA,NA,NA,NA,107,96,NA,NA,8,3.9,103,50.7,58,28.6,31,15.3,121,59.6,82,40.4
